[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
+3.841493E+00	+5.117855E-03
+3.892626E+00	+5.646401E-03
+3.943366E+00	+6.234273E-03
+3.993240E+00	+6.892268E-03
+4.042944E+00	+7.620318E-03
+4.093455E+00	+8.437591E-03
+4.143963E+00	+9.353011E-03
+4.175911E+00	+9.999197E-03
+4.175138E+00	+9.999035E-03
+4.175238E+00	+9.999379E-03
+4.174566E+00	+9.999519E-03
+4.174263E+00	+9.999217E-03
+4.173960E+00	+9.999268E-03
+4.174466E+00	+1.000004E-02
+4.172884E+00	+9.998611E-03
+4.173557E+00	+9.999610E-03
+4.173187E+00	+9.999247E-03
+4.173120E+00	+9.999681E-03
+4.172043E+00	+9.998824E-03
+4.171808E+00	+9.998794E-03
+4.171472E+00	+9.998753E-03
+4.172414E+00	+1.000007E-02
+4.171068E+00	+9.998662E-03
+4.171438E+00	+9.999166E-03

