[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-3.760474E-01	-3.745668E-04
-3.250990E-01	-3.729889E-04
-2.755448E-01	-3.720163E-04
-2.251150E-01	-3.709528E-04
-1.749745E-01	-3.697735E-04
-1.251245E-01	-3.682422E-04
-7.447875E-02	-3.665595E-04
-2.443511E-02	-3.646253E-04
+2.318421E-02	-3.621943E-04
+7.352493E-02	-3.602703E-04
+1.234678E-01	-3.584269E-04
+1.741107E-01	-3.561857E-04
+2.244513E-01	-3.542092E-04
+2.750176E-01	-3.527574E-04
+3.244185E-01	-3.512374E-04
+3.750737E-01	-3.500857E-04
+4.252174E-01	-3.498519E-04
+4.758586E-01	-3.489831E-04
+5.259860E-01	-3.480634E-04
+5.762447E-01	-3.472036E-04
+6.261835E-01	-3.464433E-04
+6.776962E-01	-3.456936E-04
+7.263579E-01	-3.445474E-04
+7.763847E-01	-3.435249E-04
+8.264031E-01	-3.424543E-04
+8.772902E-01	-3.415646E-04
+9.273148E-01	-3.405421E-04
+9.780600E-01	-3.390518E-04
+1.027712E+00	-3.376324E-04
+1.078440E+00	-3.353966E-04
+1.128195E+00	-3.320891E-04
+1.178850E+00	-3.278524E-04
+1.228567E+00	-3.226260E-04
+1.278899E+00	-3.170097E-04
+1.329071E+00	-3.103512E-04
+1.379033E+00	-3.027265E-04
+1.429508E+00	-2.941597E-04
+1.480289E+00	-2.855372E-04
+1.530341E+00	-2.765774E-04
+1.579888E+00	-2.666538E-04
+1.630623E+00	-2.563071E-04
+1.681672E+00	-2.455073E-04
+1.731799E+00	-2.341569E-04
+1.782257E+00	-2.217025E-04
+1.832010E+00	-2.084626E-04
+1.882912E+00	-1.940983E-04
+1.932548E+00	-1.786063E-04
+1.982874E+00	-1.614264E-04
+2.032411E+00	-1.426349E-04
+2.083742E+00	-1.221554E-04
+2.132804E+00	-1.000087E-04
+2.184109E+00	-7.432355E-05
+2.233364E+00	-4.867886E-05
+2.283923E+00	-2.056081E-05
+2.334597E+00	+1.003950E-05
+2.385122E+00	+4.420301E-05
+2.435668E+00	+7.997065E-05
+2.485463E+00	+1.196317E-04
+2.536189E+00	+1.613156E-04
+2.586994E+00	+2.072515E-04
+2.636587E+00	+2.568307E-04
+2.686950E+00	+3.117118E-04
+2.737515E+00	+3.722675E-04
+2.787903E+00	+4.388791E-04
+2.836549E+00	+5.105767E-04
+2.888084E+00	+5.920115E-04
+2.937904E+00	+6.784404E-04
+2.988116E+00	+7.743311E-04
+3.038558E+00	+8.778576E-04
+3.088447E+00	+9.947241E-04
+3.138763E+00	+1.120363E-03
+3.189333E+00	+1.258274E-03
+3.239094E+00	+1.410080E-03
+3.289302E+00	+1.575119E-03
+3.339877E+00	+1.754863E-03
+3.390145E+00	+1.953829E-03
+3.439882E+00	+2.173110E-03
+3.490083E+00	+2.412421E-03
+3.540063E+00	+2.672609E-03
+3.590720E+00	+2.961532E-03
+3.641078E+00	+3.282102E-03
+3.690636E+00	+3.632012E-03
+3.741268E+00	+4.018194E-03
+3.792065E+00	+4.451279E-03
+3.842083E+00	+4.928989E-03
+3.892153E+00	+5.456625E-03
+3.941794E+00	+6.040824E-03
+3.991905E+00	+6.699746E-03
+4.042876E+00	+7.431466E-03
+4.093117E+00	+8.246846E-03
+4.142922E+00	+9.154344E-03
+4.185058E+00	+9.999106E-03
+4.184150E+00	+9.998864E-03
+4.185092E+00	+9.999237E-03
+4.183443E+00	+9.998369E-03
+4.183040E+00	+9.998420E-03
+4.184083E+00	+9.999187E-03
+4.183444E+00	+9.999308E-03
+4.183646E+00	+9.999348E-03
+4.182805E+00	+9.998834E-03
+4.182536E+00	+9.998764E-03
+4.182772E+00	+9.999339E-03
+4.182233E+00	+9.999258E-03
+4.181728E+00	+9.998813E-03
+4.181964E+00	+9.998995E-03
+4.181662E+00	+9.998945E-03
+4.181561E+00	+9.998945E-03
+4.181056E+00	+9.998702E-03

