[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
+1.027317E+00	-7.840757E-04
+1.077931E+00	-7.823187E-04
+1.127571E+00	-7.809402E-04
+1.178124E+00	-7.762038E-04
+1.228456E+00	-7.692697E-04
+1.277748E+00	-7.602179E-04
+1.328725E+00	-7.534747E-04
+1.379111E+00	-7.481722E-04
+1.428185E+00	-7.395277E-04
+1.480301E+00	-7.315219E-04
+1.529812E+00	-7.236357E-04
+1.580281E+00	-7.184917E-04
+1.630329E+00	-7.130138E-04
+1.680710E+00	-7.089630E-04
+1.731194E+00	-7.071173E-04
+1.781623E+00	-7.062205E-04
+1.830665E+00	-7.072938E-04
+1.881858E+00	-7.053122E-04
+1.931927E+00	-7.040901E-04
+1.982418E+00	-6.997267E-04
+2.032038E+00	-6.919927E-04
+2.083541E+00	-6.775517E-04
+2.132538E+00	-6.596443E-04
+2.183706E+00	-6.377075E-04
+2.233627E+00	-6.132482E-04
+2.284925E+00	-5.859517E-04
+2.334748E+00	-5.558167E-04
+2.384901E+00	-5.220442E-04
+2.435080E+00	-4.879367E-04
+2.484595E+00	-4.527315E-04
+2.535723E+00	-4.154387E-04
+2.586489E+00	-3.785070E-04
+2.636220E+00	-3.398866E-04
+2.686410E+00	-3.017366E-04
+2.736384E+00	-2.630122E-04
+2.786647E+00	-2.217493E-04
+2.836838E+00	-1.803996E-04
+2.886663E+00	-1.366791E-04
+2.937922E+00	-9.048537E-05
+2.987592E+00	-4.010756E-05
+3.037981E+00	+2.096261E-05
+3.088296E+00	+9.660563E-05
+3.137501E+00	+1.873532E-04
+3.189333E+00	+2.901720E-04
+3.239396E+00	+4.083958E-04
+3.289839E+00	+5.478915E-04
+3.339400E+00	+7.049023E-04
+3.389843E+00	+8.872516E-04
+3.439983E+00	+1.088711E-03
+3.490555E+00	+1.317133E-03
+3.540595E+00	+1.569306E-03
+3.590388E+00	+1.853234E-03
+3.641006E+00	+2.166991E-03
+3.690767E+00	+2.516352E-03
+3.740855E+00	+2.906643E-03
+3.791640E+00	+3.346970E-03
+3.841772E+00	+3.827540E-03
+3.891718E+00	+4.363716E-03
+3.941226E+00	+4.957128E-03
+3.992466E+00	+5.634385E-03
+4.042645E+00	+6.375815E-03
+4.092011E+00	+7.208506E-03
+4.142148E+00	+8.138042E-03
+4.193634E+00	+9.192648E-03
+4.229180E+00	+9.998986E-03
+4.229079E+00	+9.998935E-03
+4.227764E+00	+9.998249E-03
+4.227968E+00	+9.998592E-03
+4.228949E+00	+9.999832E-03
+4.228306E+00	+9.999015E-03
+4.227867E+00	+9.998642E-03
+4.227497E+00	+9.998571E-03
+4.227294E+00	+9.998481E-03
+4.227834E+00	+9.998905E-03
+4.227328E+00	+9.998360E-03
+4.227867E+00	+9.998844E-03
+4.227531E+00	+9.998854E-03
+4.228068E+00	+9.998743E-03
+4.227025E+00	+9.998460E-03
+4.226757E+00	+9.998541E-03

