[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-1.933300E+00	-1.555068E-05
-1.883288E+00	-1.518539E-05
-1.832669E+00	-1.475302E-05
-1.782481E+00	-1.438996E-05
-1.732001E+00	-1.404816E-05
-1.681798E+00	-1.371542E-05
-1.631674E+00	-1.331795E-05
-1.581429E+00	-1.295845E-05
-1.531171E+00	-1.257919E-05
-1.480927E+00	-1.219550E-05
-1.430480E+00	-1.191516E-05
-1.380056E+00	-1.156544E-05
-1.329619E+00	-1.122015E-05
-1.279575E+00	-1.083443E-05
-1.229127E+00	-1.045375E-05
-1.179064E+00	-1.013089E-05
-1.128021E+00	-9.766532E-06
-1.078490E+00	-9.363839E-06
-1.028421E+00	-8.989356E-06
-9.789367E-01	-8.665815E-06
-9.281074E-01	-8.304039E-06
-8.775138E-01	-7.914938E-06
-8.277652E-01	-7.582733E-06
-7.783712E-01	-7.251938E-06
-7.267748E-01	-6.846052E-06
-6.768256E-01	-6.466921E-06
-6.269582E-01	-6.121723E-06
-5.769299E-01	-5.703765E-06
-5.255792E-01	-5.297954E-06
-4.760513E-01	-4.919405E-06
-4.256867E-01	-4.525811E-06
-3.762611E-01	-4.017514E-06
-3.251792E-01	-3.585004E-06
-2.748582E-01	-3.147788E-06
-2.249079E-01	-2.672173E-06
-1.745750E-01	-2.075401E-06
-1.246259E-01	-1.515246E-06
-7.498322E-02	-9.354373E-07
-2.443543E-02	-2.998902E-07
+2.278066E-02	+3.521316E-07
+7.403126E-02	+1.095774E-06
+1.239659E-01	+1.886504E-06
+1.742160E-01	+2.723694E-06
+2.239469E-01	+3.695430E-06
+2.753000E-01	+4.714627E-06
+3.248353E-01	+5.780929E-06
+3.750645E-01	+6.952157E-06
+4.252174E-01	+8.314496E-06
+4.763630E-01	+9.728120E-06
+5.261963E-01	+1.130730E-05
+5.755150E-01	+1.299087E-05
+6.258859E-01	+1.478686E-05
+6.762287E-01	+1.673346E-05
+7.260494E-01	+1.887624E-05
+7.766999E-01	+2.131956E-05
+8.266384E-01	+2.385651E-05
+8.772107E-01	+2.664539E-05
+9.275241E-01	+2.960094E-05
+9.777573E-01	+3.300529E-05
+1.027914E+00	+3.660507E-05
+1.077682E+00	+4.055159E-05
+1.128076E+00	+4.484344E-05
+1.178528E+00	+4.951639E-05
+1.228789E+00	+5.456041E-05
+1.278767E+00	+6.011195E-05
+1.328635E+00	+6.608517E-05
+1.379302E+00	+7.274074E-05
+1.429206E+00	+7.978000E-05
+1.480301E+00	+8.750346E-05
+1.530782E+00	+9.582561E-05
+1.580558E+00	+1.049534E-04
+1.630408E+00	+1.147411E-04
+1.681544E+00	+1.253979E-04
+1.731483E+00	+1.365742E-04
+1.781983E+00	+1.487823E-04
+1.831520E+00	+1.619123E-04
+1.882493E+00	+1.763190E-04
+1.932696E+00	+1.915792E-04
+1.982406E+00	+2.080989E-04
+2.033164E+00	+2.259678E-04
+2.083086E+00	+2.457191E-04
+2.133581E+00	+2.666604E-04
+2.184061E+00	+2.896527E-04
+2.234114E+00	+3.144002E-04
+2.284520E+00	+3.419479E-04
+2.334660E+00	+3.711821E-04
+2.385886E+00	+4.037370E-04
+2.435262E+00	+4.387210E-04
+2.486048E+00	+4.776996E-04
+2.535643E+00	+5.194418E-04
+2.585536E+00	+5.655145E-04
+2.637033E+00	+6.155778E-04
+2.686604E+00	+6.709193E-04
+2.737055E+00	+7.307102E-04
+2.788384E+00	+7.965693E-04
+2.836989E+00	+8.675925E-04
+2.888503E+00	+9.477980E-04
+2.937525E+00	+1.033060E-03
+2.988394E+00	+1.126787E-03
+3.037100E+00	+1.229693E-03
+3.088321E+00	+1.343069E-03
+3.139495E+00	+1.465704E-03
+3.189080E+00	+1.600922E-03
+3.238694E+00	+1.749825E-03
+3.289844E+00	+1.912915E-03
+3.339830E+00	+2.089844E-03
+3.390007E+00	+2.285358E-03
+3.440800E+00	+2.501129E-03
+3.490583E+00	+2.738735E-03
+3.540494E+00	+2.996737E-03
+3.590937E+00	+3.283010E-03
+3.640355E+00	+3.597265E-03
+3.691219E+00	+3.945903E-03
+3.741318E+00	+4.328797E-03
+3.791732E+00	+4.756536E-03
+3.842114E+00	+5.228012E-03
+3.891788E+00	+5.749916E-03
+3.941693E+00	+6.330367E-03
+3.993002E+00	+6.984743E-03
+4.043244E+00	+7.709134E-03
+4.093084E+00	+8.519983E-03
+4.143258E+00	+9.422952E-03
+4.171875E+00	+9.998794E-03
+4.171741E+00	+9.999005E-03
+4.171540E+00	+9.999247E-03
+4.170833E+00	+9.999005E-03
+4.170699E+00	+9.998824E-03
+4.170867E+00	+9.999288E-03
+4.169858E+00	+9.998743E-03
+4.170531E+00	+9.998905E-03
+4.169925E+00	+9.999055E-03
+4.169555E+00	+9.998945E-03
+4.169252E+00	+9.999136E-03
+4.168008E+00	+9.998218E-03
+4.168782E+00	+9.998824E-03
+4.168614E+00	+9.999106E-03
+4.167739E+00	+9.998945E-03
+4.166999E+00	+9.997825E-03
+4.167403E+00	+9.998562E-03

