[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
+2.626907E+00	+1.365524E-03
+2.626806E+00	+1.370517E-03
+2.626907E+00	+1.375308E-03
+2.627312E+00	+1.380352E-03
+2.627916E+00	+1.385295E-03
+2.627815E+00	+1.390289E-03
+2.628017E+00	+1.395131E-03
+2.628321E+00	+1.400376E-03
+2.629429E+00	+1.405319E-03
+2.629530E+00	+1.410362E-03
+2.629229E+00	+1.415255E-03
+2.629330E+00	+1.420198E-03
+2.629732E+00	+1.425343E-03
+2.630136E+00	+1.430437E-03
+2.630136E+00	+1.435431E-03
+2.630337E+00	+1.440273E-03
+2.631548E+00	+1.445215E-03
+2.630842E+00	+1.450460E-03
+2.631044E+00	+1.455302E-03
+2.631245E+00	+1.460447E-03
+2.631750E+00	+1.465390E-03
+2.632153E+00	+1.470333E-03
+2.632254E+00	+1.475780E-03
+2.632456E+00	+1.480421E-03
+2.633060E+00	+1.485313E-03
+2.632961E+00	+1.490508E-03
+2.633162E+00	+1.495502E-03
+2.633263E+00	+1.500898E-03
+2.633867E+00	+1.505942E-03
+2.634069E+00	+1.510886E-03
+2.633968E+00	+1.516131E-03
+2.634171E+00	+1.521073E-03
+2.634775E+00	+1.526067E-03
+2.634977E+00	+1.531010E-03
+2.635078E+00	+1.535852E-03
+2.635382E+00	+1.540845E-03
+2.635584E+00	+1.545940E-03
+2.636591E+00	+1.550983E-03
+2.636189E+00	+1.556127E-03
+2.636591E+00	+1.561121E-03
+2.636995E+00	+1.566013E-03
+2.636995E+00	+1.570957E-03
+2.636894E+00	+1.575950E-03
+2.637197E+00	+1.581044E-03
+2.637499E+00	+1.586189E-03
+2.637600E+00	+1.591031E-03
+2.638004E+00	+1.595872E-03
+2.638609E+00	+1.601219E-03
+2.638407E+00	+1.605961E-03
+2.639214E+00	+1.610853E-03
+2.639820E+00	+1.616098E-03
+2.639416E+00	+1.620940E-03
+2.639416E+00	+1.625984E-03
+2.640223E+00	+1.631078E-03
+2.640022E+00	+1.636021E-03
+2.640627E+00	+1.641115E-03
+2.640324E+00	+1.645907E-03
+2.640728E+00	+1.650901E-03
+2.641029E+00	+1.655944E-03
+2.641130E+00	+1.660937E-03
+2.641434E+00	+1.666082E-03
+2.641737E+00	+1.671378E-03
+2.641937E+00	+1.676069E-03
+2.642139E+00	+1.681213E-03
+2.642443E+00	+1.686156E-03
+2.642744E+00	+1.690998E-03
+2.643148E+00	+1.696294E-03
+2.642946E+00	+1.700984E-03
+2.643250E+00	+1.706079E-03
+2.643652E+00	+1.711325E-03
+2.643652E+00	+1.716267E-03
+2.644661E+00	+1.721009E-03
+2.644258E+00	+1.725951E-03
+2.644258E+00	+1.731197E-03
+2.644964E+00	+1.736039E-03
+2.644762E+00	+1.740932E-03
+2.645065E+00	+1.746177E-03
+2.645569E+00	+1.751120E-03
+2.645468E+00	+1.756063E-03
+2.645569E+00	+1.761358E-03
+2.645973E+00	+1.766150E-03
+2.646175E+00	+1.771144E-03
+2.646477E+00	+1.776036E-03
+2.646679E+00	+1.781231E-03
+2.647182E+00	+1.786174E-03
+2.647083E+00	+1.791117E-03
+2.647284E+00	+1.796211E-03
+2.647486E+00	+1.801205E-03
+2.647991E+00	+1.806097E-03
+2.648191E+00	+1.811191E-03
+2.648394E+00	+1.816134E-03
+2.648394E+00	+1.821279E-03
+2.648697E+00	+1.826171E-03
+2.648899E+00	+1.831064E-03
+2.649099E+00	+1.836057E-03
+2.649504E+00	+1.841101E-03
+2.649807E+00	+1.846195E-03
+2.649906E+00	+1.850987E-03
+2.650108E+00	+1.856131E-03
+2.650412E+00	+1.861074E-03
+2.650513E+00	+1.866168E-03
+2.650915E+00	+1.871061E-03
+2.651016E+00	+1.876205E-03
+2.651320E+00	+1.881097E-03
+2.651823E+00	+1.886192E-03
+2.651621E+00	+1.891236E-03
+2.651924E+00	+1.896178E-03
+2.652630E+00	+1.901273E-03
+2.652328E+00	+1.906266E-03
+2.652630E+00	+1.910957E-03
+2.652832E+00	+1.916253E-03
+2.653236E+00	+1.921347E-03
+2.653034E+00	+1.926290E-03
+2.653437E+00	+1.931232E-03
+2.653538E+00	+1.936176E-03
+2.654245E+00	+1.941169E-03
+2.654245E+00	+1.946213E-03
+2.654446E+00	+1.951307E-03
+2.654547E+00	+1.956250E-03
+2.655657E+00	+1.961143E-03
+2.655354E+00	+1.966438E-03
+2.655859E+00	+1.971280E-03
+2.655657E+00	+1.976274E-03
+2.655455E+00	+1.981216E-03
+2.655758E+00	+1.986160E-03
+2.656565E+00	+1.991506E-03
+2.656666E+00	+1.996247E-03
+2.656767E+00	+2.001139E-03
+2.656868E+00	+2.006183E-03
+2.657372E+00	+2.011176E-03
+2.657675E+00	+2.016624E-03
+2.657473E+00	+2.021567E-03
+2.657776E+00	+2.026157E-03
+2.657976E+00	+2.031402E-03
+2.658178E+00	+2.036245E-03
+2.657976E+00	+2.041187E-03
+2.658482E+00	+2.046231E-03
+2.658884E+00	+2.051023E-03
+2.659288E+00	+2.056671E-03
+2.659187E+00	+2.061362E-03
+2.659389E+00	+2.066255E-03
+2.659691E+00	+2.071299E-03
+2.659792E+00	+2.076494E-03
+2.660196E+00	+2.081235E-03
+2.660095E+00	+2.086077E-03
+2.660398E+00	+2.091019E-03
+2.660700E+00	+2.096214E-03
+2.660700E+00	+2.101056E-03
+2.661205E+00	+2.106302E-03
+2.661306E+00	+2.111144E-03
+2.661709E+00	+2.116187E-03
+2.661911E+00	+2.121232E-03
+2.662012E+00	+2.126175E-03
+2.662113E+00	+2.131118E-03
+2.662516E+00	+2.136413E-03
+2.662718E+00	+2.141104E-03
+2.663021E+00	+2.146198E-03
+2.663021E+00	+2.151141E-03
+2.663322E+00	+2.156437E-03
+2.663424E+00	+2.161077E-03
+2.663727E+00	+2.166424E-03
+2.663727E+00	+2.171266E-03
+2.663727E+00	+2.176108E-03
+2.664129E+00	+2.181152E-03
+2.664331E+00	+2.186498E-03
+2.665138E+00	+2.191138E-03
+2.664736E+00	+2.196182E-03
+2.665138E+00	+2.201024E-03
+2.665239E+00	+2.205967E-03
+2.666147E+00	+2.211212E-03
+2.666451E+00	+2.216156E-03
+2.666046E+00	+2.221250E-03
+2.666248E+00	+2.226142E-03
+2.667055E+00	+2.231287E-03
+2.666653E+00	+2.236078E-03
+2.666853E+00	+2.241071E-03
+2.666853E+00	+2.246317E-03
+2.667257E+00	+2.251058E-03
+2.667459E+00	+2.255951E-03
+2.667459E+00	+2.261196E-03
+2.667761E+00	+2.265988E-03
+2.667963E+00	+2.270981E-03
+2.668165E+00	+2.276126E-03
+2.668266E+00	+2.281019E-03
+2.668568E+00	+2.286516E-03
+2.668871E+00	+2.291156E-03
+2.668972E+00	+2.295998E-03
+2.669174E+00	+2.301042E-03
+2.669174E+00	+2.305884E-03
+2.669981E+00	+2.311231E-03
+2.670282E+00	+2.316123E-03
+2.669779E+00	+2.321217E-03
+2.670383E+00	+2.326059E-03
+2.670687E+00	+2.330951E-03
+2.671091E+00	+2.335995E-03
+2.671091E+00	+2.340837E-03
+2.671696E+00	+2.345982E-03
+2.671494E+00	+2.351329E-03
+2.671898E+00	+2.356019E-03
+2.671696E+00	+2.360962E-03
+2.672098E+00	+2.366057E-03
+2.672199E+00	+2.370949E-03
+2.672300E+00	+2.375891E-03
+2.672604E+00	+2.381036E-03
+2.672907E+00	+2.386030E-03
+2.672907E+00	+2.390922E-03
+2.673006E+00	+2.395916E-03
+2.673208E+00	+2.401111E-03
+2.673914E+00	+2.406104E-03
+2.673813E+00	+2.410895E-03
+2.674015E+00	+2.416040E-03
+2.674217E+00	+2.421034E-03
+2.674318E+00	+2.425724E-03
+2.674721E+00	+2.431020E-03
+2.674721E+00	+2.435963E-03
+2.675024E+00	+2.441107E-03
+2.675226E+00	+2.445949E-03
+2.675428E+00	+2.450993E-03
+2.675629E+00	+2.455886E-03
+2.675529E+00	+2.460930E-03
+2.676033E+00	+2.466074E-03
+2.676134E+00	+2.470966E-03
+2.676235E+00	+2.475859E-03
+2.676437E+00	+2.481055E-03
+2.676941E+00	+2.486149E-03
+2.676941E+00	+2.491041E-03
+2.677345E+00	+2.495833E-03
+2.677647E+00	+2.501381E-03
+2.678251E+00	+2.506374E-03
